factset_ultimate_parent_entity_id,ultimate_parent_name,Ult_Parent_Entity_Type,rel_type_desc,factset_entity_id,Name,Entity_Type
05HYF2-E,First Pacific Co. Ltd.,Public Company,IS_PARENT_OF,09XXBW-E,PT Indofood CBP Sukses Makmur Tbk,Public_Company
05W9N8-E,"TCC Holding Co., Ltd.",Private Company,IS_PARENT_OF,09Y3X8-E,Phú Thái Group JSC,Subsidiary
002YSD-E,"Sun Life Financial, Inc.",Public Company,IS_PARENT_OF,09Y6MK-E,InfraRed NF China Investment Ltd.,Private_Eq_Fd_Alt_Invt
05MCSG-E,Government of the United States of America,Government,IS_PARENT_OF,09Y8HN-E,US Air Force,Government
078N2W-E,"Lotte Holdings Co., Ltd.",Private Company,IS_PARENT_OF,09Y900-E,"LOTTE Vietnam Co., Ltd.",Subsidiary
06M4QP-E,Province of Shaanxi,Government,IS_PARENT_OF,09YDLQ-E,"Shaanxi Fenghuo Electronics Co., Ltd.",Public_Company
06M4QP-E,Province of Shaanxi,Government,IS_PARENT_OF,09YDTL-E,"Shaanxi Electronic Information Group Co., Ltd.",Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,09YFRW-E,"China Energy Conservation & Env Protection Gp Co., Ltd.",Subsidiary
0614FH-E,State of New York,Government,IS_PARENT_OF,09YGQB-E,New York State Lottery,Government
09YHK9-E,"Daesung Industrial Co., Ltd.",Public Company,IS_PARENT_OF,09YHK8-E,"Daesung Group Partners Co., Ltd.",Extinct
05YS3T-E,"SOLXYZ Co., Ltd.",Public Company,IS_PARENT_OF,09YHMJ-E,"eXmotion Co., Ltd.",Public_Company
05PYR3-E,City of Beijing,Government,IS_PARENT_OF,09YK8H-E,"Beijing State Owned Capital Operations Management Co., Ltd.",Subsidiary
0D6TH0-E,Saratoga Partners Group,Holding Company,IS_PARENT_OF,09YST0-E,Saratoga Investment Corp.,Private_Eq_Fd_Alt_Invt
062N06-E,Mobile Telecommunications Co. KSC,Public Company,IS_PARENT_OF,09Z1R4-E,Zain Bahrain BSC,Public_Company
05Q67L-E,La Cooperative Welcoop SA,Private Company,IS_PARENT_OF,09Z5SX-E,Prokov Éditions SAS,Subsidiary
067HY7-E,"Barracuda Networks, Inc.",Holding Company,IS_PARENT_OF,09Z63B-E,Barracuda Networks AG,Subsidiary
0KVTLC-E,Barry's Bootcamp Holdings LLC,Holding Company,IS_PARENT_OF,09Z6W6-E,Barry's Bootcamp LLC,Subsidiary
08HSZ9-E,Oakley Capital Management (Bermuda) Ltd.,Private Company,IS_PARENT_OF,09Z8X4-E,Oakley Capital Ltd.,Subsidiary
003JY7-E,Government of South Africa,Government,IS_PARENT_OF,09Z8Y4-E,Daybreak Farms (Pty) Ltd.,Subsidiary
05HL4P-E,HeidelbergCement AG,Public Company,IS_PARENT_OF,09Z8ZS-E,Materiaux Traites du Hainaut SA,Subsidiary
0011GH-E,"Brookfield Asset Management, Inc.",Public Company,IS_PARENT_OF,09Z93N-E,Oaktree Capital Management LP,Subsidiary
060VYN-E,Government of Hong Kong Special Administrative Region,Government,IS_PARENT_OF,09Z9HX-E,Hong Kong Applied Science & Technology Research Institute,Subsidiary
05KWRM-E,Duni AB,Public Company,IS_PARENT_OF,09Z9PV-E,Terinex Siam Co. Ltd.,Subsidiary
05L6SJ-E,The Port Authority of New York & New Jersey (New York),Government,IS_PARENT_OF,09Z9SN-E,JFK International Airport LLC,Subsidiary
0PFBPW-E,Expro Group Holdings NV,Public Company,IS_PARENT_OF,09ZCKD-E,Expro International Group Holdings Ltd.,Subsidiary
003KKT-E,AngloGold Ashanti Ltd.,Public Company,IS_PARENT_OF,09ZJCQ-E,"Corvus Gold, Inc.",Subsidiary
0N6VH2-E,"Core Specialty Insurance Holdings, Inc.",Holding Company,IS_PARENT_OF,09ZK97-E,"Lancer Financial Group, Inc.",Subsidiary
0R8C95-E,"Repure Life Science, Inc.",Private Company,IS_PARENT_OF,09ZMPN-E,"BL&H Co., Ltd.",Subsidiary
008XF1-E,"Coupa Software, Inc.",Public Company,IS_PARENT_OF,09ZNGP-E,"LLamasoft, Inc.",Subsidiary
099J45-E,Tereos Participations SAS,Holding Company,IS_PARENT_OF,09ZQ1J-E,Tereos Internacional SA,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,09ZQ1L-E,Jihua Group Corp. Ltd.,Public_Company
05LT05-E,Government of China,Government,IS_PARENT_OF,09ZQ9R-E,"China Resources Pharmaceutical Commercial Group Co., Ltd.",Subsidiary
05MXB0-E,"The ERM Group, Inc.",Holding Company,IS_PARENT_OF,09ZRM6-E,E4tech (UK) LTD,Subsidiary
05HWPF-E,LG Chem Ltd.,Public Company,IS_PARENT_OF,09ZRY7-E,"FARM HANNONG Co., Ltd.",Subsidiary
0FWM26-E,"Outmatch, Inc.",Holding Company,IS_PARENT_OF,09ZS15-E,"FurstPerson, Inc.",Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,09ZVGK-E,Yunnan Power Grid Corp.,Subsidiary
06L81V-E,Eurohold Bulgaria AD,Public Company,IS_PARENT_OF,0B037Y-E,CEZ Razpredelenie Bulgaria AD,Public_Company
07NWML-E,TFL International GmbH,Holding Company,IS_PARENT_OF,0B072M-E,TFL Quinn India Pvt Ltd.,Subsidiary
0CF4CF-E,Maurizio Sella SpA,Private Company,IS_PARENT_OF,0B092G-E,Vipera Plc,Subsidiary
0NDCD0-E,Tampere University,College/University,IS_PARENT_OF,0B092T-E,Tampere University of Technology,College_University
05LT05-E,Government of China,Government,IS_PARENT_OF,0B09R0-E,"China Galaxy Securities Co., Ltd.",Public_Company
06VQX2-E,SAB Industries Ltd.,Public Company,IS_PARENT_OF,0B0BBX-E,Steel Strips Ltd.,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B0BZK-E,"China Railway Construction Group Co., Ltd.",Subsidiary
05M1FK-E,Province of Hebei,Government,IS_PARENT_OF,0B0C9J-E,"Qinhuangdao Port Co., Ltd.",Public_Company
062067-E,"Daiichi Sankyo Co., Ltd.",Public Company,IS_PARENT_OF,0B0CTF-E,"Im Co., Ltd. (Kagawa)",Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B0DQX-E,Guangzhou Textiles Industry & Trade Holdings Ltd.,Subsidiary
08GBZP-E,HUK-COBURG Haftpflicht-Unterstützungs-Kasse Kraftfahrender,Private Company,IS_PARENT_OF,0B0F7H-E,HUK-COBURG-Holding AG,Subsidiary
05K0NN-E,State of Western Australia,Government,IS_PARENT_OF,0B0L38-E,Intergrain Pty Ltd.,Subsidiary
0618F5-E,Hudson Bay Capital Management LP,Private Company,IS_PARENT_OF,0B0LCW-E,Hudson Bay Master Fund Ltd.,Hedge_Fund
0H5F9C-E,"Razer, Inc.",Public Company,IS_PARENT_OF,0B0RV6-E,Razer USA Ltd.,Subsidiary
073TQP-E,Autonomous Region of Guangxi Zhuang,Government,IS_PARENT_OF,0B0T2R-E,"Guangxi Beibu Gulf Bank Co., Ltd.",Subsidiary
07HW7B-E,iCollege Ltd.,Public Company,IS_PARENT_OF,0B0TW4-E,RedHill Education Ltd.,Subsidiary
0B48TB-E,Excelitas Technologies Holding Corp.,Private Company,IS_PARENT_OF,0B0VM9-E,Excelitas Technologies Corp.,Subsidiary
002JGK-E,Bertelsmann SE & Co. KGaA,Private Company,IS_PARENT_OF,0B0VZ8-E,DeutschlandCard GmbH,Subsidiary
0B12FJ-E,Sahara International Ventures NV,Joint Venture,IS_PARENT_OF,0B12FQ-E,Sahara Net LLC,Subsidiary
05K1L8-E,Grafton Group Plc,Public Company,IS_PARENT_OF,0B15G1-E,Isero BV,Subsidiary
0NCQLZ-E,The Bountiful Co.,Holding Company,IS_PARENT_OF,0B15LD-E,"Alphabet Holding Co., Inc.",Subsidiary
003T8W-E,Government of New Zealand,Government,IS_PARENT_OF,0B15LP-E,Public Trust Ltd.,Subsidiary
092QVY-E,Softwin SRL,Private Company,IS_PARENT_OF,0B15VN-E,"Bitdefender, Inc.",Subsidiary
0C3CGN-E,Woodstreet Investments BV,Joint Venture,IS_PARENT_OF,0B177K-E,Wallem Group Ltd.,Subsidiary
0687S6-E,University of Basel,College/University,IS_PARENT_OF,0B189R-E,Universitätsspital Basel,Subsidiary
05YT5Z-E,Eurus Energy Holdings Corp.,Joint Venture,IS_PARENT_OF,0B18F9-E,Eurus Energy America Corp.,Subsidiary
05J10G-E,"Huadian Energy Co., Ltd.",Public Company,IS_PARENT_OF,0B18G6-E,"Harbin Thermal Power Co., Ltd.",Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B1F5T-E,Institute of Computing Technology Chinese Academy of Sciences,College_University
05KMTK-E,Government of United Kingdom,Government,IS_PARENT_OF,0B1HVK-E,Barking Havering & Redbridge Hospitals NHS Trust,Subsidiary
05PNCY-E,Palladio Holding SpA,Holding Company,IS_PARENT_OF,0B1J3B-E,Venice European Investment Capital SpA,Private_Eq_Fd_Alt_Invt
008W47-E,"Veracyte, Inc.",Public Company,IS_PARENT_OF,0B1M6B-E,"Decipher Biosciences, Inc.",Subsidiary
05HPH2-E,Government of Pakistan,Government,IS_PARENT_OF,0B1M6J-E,OGDCL Employees Empowerment Trust,Emp_Stk_Ownership_Plan
070F8Z-E,Nexi SpA,Public Company,IS_PARENT_OF,0B1MNJ-E,Nets A/S,Subsidiary
05SQLS-E,Government of Saudi Arabia,Government,IS_PARENT_OF,0B1MRQ-E,Royal Commission for Jubail & Yanbu,Government
0N736K-E,"Jinhushen Biomedical Technology Co., Ltd.",Private Company,IS_PARENT_OF,0B1MZQ-E,"Tianjin KingYork Group Hubei Tianyao Pharmaceutical Co., Ltd.",Subsidiary
0014RG-E,M&F Worldwide Corp.,Holding Company,IS_PARENT_OF,0B1RG3-E,Valassis Digital Corp.,Subsidiary
0DQB34-E,Hangzhou Daily Press Group,Private Company,IS_PARENT_OF,0B1SXZ-E,"Zhejiang Holley Technology Co., Ltd.",Subsidiary
05HH9S-E,EDP-Energias de Portugal SA,Public Company,IS_PARENT_OF,0B1VGK-E,Viesgo Infraestructuras Energéticas SL,Subsidiary
06C60P-E,Berjaya Corp. Bhd.,Public Company,IS_PARENT_OF,0B1VRF-E,Berjaya Kyoto Development KK,Subsidiary
064057-E,State of Washington,Government,IS_PARENT_OF,0B1XM6-E,Washington State Pharmacy Board,Government
05HN66-E,Government of India,Government,IS_PARENT_OF,0B1XR1-E,Raja Ramanna Centre for Advanced Technology,Government
05J382-E,TKH Group NV,Public Company,IS_PARENT_OF,0B1ZQ1-E,P+S Technik GmbH,Subsidiary
0747XY-E,Autonomous Region of Tibet,Government,IS_PARENT_OF,0B22BB-E,Tibet Autonomous Region Mineral Development Corp.,Subsidiary
06121G-E,Northwestern University,College/University,IS_PARENT_OF,0B25BP-E,Robert H. Lurie Comprehensive Cancer Center of Northwestern Un,College_University
07J1P2-E,London & Quadrant Housing Trust Ltd.,Non-Profit Organization,IS_PARENT_OF,0B267X-E,Trafford Housing Trust Ltd.,Subsidiary
05J5XB-E,Far East Consortium International Ltd.,Public Company,IS_PARENT_OF,0B26L5-E,Dorsett Hospitality International Ltd.,Subsidiary
063379-E,Government of Serbia,Government,IS_PARENT_OF,0B279F-E,National Bank of Serbia,Government
099Q5K-E,BGL Group Ltd.,Holding Company,IS_PARENT_OF,0B28G4-E,Compare the Market Ltd.,Subsidiary
05MFY1-E,Deloitte LLP (New York),Private Company,IS_PARENT_OF,0B2C22-E,Deloitte Touche Tohmatsu Ltd.,Subsidiary
05HP56-E,Government of South Korea,Government,IS_PARENT_OF,0B2C68-E,Korean Intellectual Property Office,Subsidiary
05L3HQ-E,The World Bank Group,Government,IS_PARENT_OF,0B2F2Y-E,The World Bank,Government
001VPR-E,AXA SA,Public Company,IS_PARENT_OF,0B2FP0-E,AXA Mansard Insurance Plc,Public_Company
05HN66-E,Government of India,Government,IS_PARENT_OF,0B2KHZ-E,Bank of Baroda (Uganda) Ltd.,Public_Company
0NXPS6-E,"Shapeways Holdings, Inc.",Public Company,IS_PARENT_OF,0B2L7C-E,"Shapeways, Inc.",Subsidiary
0PQ828-E,Innovid Corp.,Public Company,IS_PARENT_OF,0B2MVT-E,"Innovid, Inc.",Subsidiary
05PZLC-E,Province of Guangdong,Government,IS_PARENT_OF,0B2PRN-E,"Guangdong Technology Financial Group Co., Ltd.",Subsidiary
05HZ8X-E,Harbour Energy Plc,Public Company,IS_PARENT_OF,0B2QTD-E,Chrysaor Holdings Ltd.,Subsidiary
0N2Y0Z-E,Chatham Asset Partners LP,Private Company,IS_PARENT_OF,0B2RQN-E,Postmedia Network Canada Corp.,Public_Company
05J0P0-E,Shihlin Electric & Engineering Corp.,Public Company,IS_PARENT_OF,0B2XMS-E,Changzhou Shihlin Electric Co. Ltd.,Subsidiary
0F9544-E,OP Financial Group,Private Company,IS_PARENT_OF,0B2ZGK-E,Pohjola Vakuutus Oy,Subsidiary
05HWBZ-E,"Chunghwa Telecom Co., Ltd.",Public Company,IS_PARENT_OF,0B2ZS6-E,"Donghwa Telecom Co., Ltd.",Subsidiary
0FMYYY-E,"Tri Pointe Homes, Inc.",Public Company,IS_PARENT_OF,0B30Z8-E,"TRI Pointe Homes Holdings, Inc.",Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B31LT-E,"Harbin Electric Machinery Co., Ltd.",Subsidiary
05H68W-E,Government of Canada,Government,IS_PARENT_OF,0B3371-E,Communications Research Centre Canada,Government
0B33KR-E,citizenM Operations Holding BV,Private Company,IS_PARENT_OF,0B33KC-E,citizenM Financial Holding BV,Subsidiary
05VHQ0-E,Donalink Ltd.,Private Company,IS_PARENT_OF,0B33SJ-E,Meritus Trust Co. Ltd.,Trust_Trustee
0NY5WC-E,Endeavour Mining Plc,Public Company,IS_PARENT_OF,0B33YW-E,Endeavour Mining Corp.,Subsidiary
060MMN-E,City of Guangzhou,Government,IS_PARENT_OF,0B34R7-E,"Guangzhou Lingnan International Enterprise Group Co., Ltd.",Subsidiary
00GGK6-E,"BigCommerce Holdings, Inc.",Public Company,IS_PARENT_OF,0B367X-E,"BigCommerce, Inc.",Subsidiary
000ZPG-E,Ameren Corp.,Public Company,IS_PARENT_OF,0B36M0-E,Ameren Illinois Co.,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B36M1-E,"Zhongtian Synergetic Energy Co., Ltd.",Subsidiary
0K81RK-E,"Moderna, Inc.",Public Company,IS_PARENT_OF,0B36V1-E,"ModernaTX, Inc.",Subsidiary
05HWGS-E,Nippon Yusen KK,Public Company,IS_PARENT_OF,0B36V8-E,"Yusen Logistics Co., Ltd.",Subsidiary
05VHQ0-E,Donalink Ltd.,Private Company,IS_PARENT_OF,0B3965-E,Linea Ltd.,Subsidiary
0BR3FR-E,"Changsha City Construction Investment Development Gp Co., Ltd.",Private Company,IS_PARENT_OF,0B3BMT-E,Changsha Xiangjiang Wuyi Road & Bridge Co. Ltd.,Subsidiary
0011GH-E,"Brookfield Asset Management, Inc.",Public Company,IS_PARENT_OF,0B3BP6-E,"Brookfield Residential Properties, Inc.",Subsidiary
05HP6R-E,Government of Malaysia,Government,IS_PARENT_OF,0B3BXX-E,PETRONAS Chemicals Group Bhd.,Public_Company
05V8DT-E,Penta Investments Group Ltd.,Private Company,IS_PARENT_OF,0B3BXY-E,Fortuna Entertainment Group NV,Subsidiary
0GKBXK-E,"Avantor, Inc.",Public Company,IS_PARENT_OF,0B3CJ0-E,Avantor Performance Materials Holdings LLC,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B3CTB-E,Bohai Shipyard Group Co. Ltd.,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B3D2Y-E,Chinese Academy of Forestry,College_University
05LC20-E,Trinity Health Corp.,Non-Profit Organization,IS_PARENT_OF,0B3D72-E,St. Joseph Mercy Health System,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B3D7T-E,China Radio International,Government
05MCSG-E,Government of the United States of America,Government,IS_PARENT_OF,0B3FT0-E,Congressional Research Service,Government
09ZKB7-E,State-Owned Assets Supervision & Admin Comm of Guangzhou,Government,IS_PARENT_OF,0B3G38-E,Guangzhou Media Holdings Co. Ltd.,Subsidiary
07NTRJ-E,"Postea Group, Inc.",Private Company,IS_PARENT_OF,0B3GF2-E,Cykor Systems Ltd.,Subsidiary
003MY6-E,Americas Gold & Silver Corp.,Public Company,IS_PARENT_OF,0B3GRJ-E,Pershing Gold Corp.,Subsidiary
00BJJ2-E,"Twilio, Inc.",Public Company,IS_PARENT_OF,0B3LL7-E,"Zipwhip, Inc.",Subsidiary
05QL00-E,Province of Hubei,Government,IS_PARENT_OF,0B3P7M-E,Hubei Chutian Digital TV Co. Ltd.,Subsidiary
05LMK8-E,Hellman & Friedman LLC,Private Company,IS_PARENT_OF,0B3PT2-E,Wirepath Home Systems LLC,Subsidiary
07403R-E,Province of Hainan,Government,IS_PARENT_OF,0B3RFK-E,"Hainan Haiqi Transportation Group Co., Ltd.",Public_Company
05JKK2-E,Government of Norway,Government,IS_PARENT_OF,0B3RM8-E,Norwegian Institute of Public Health,Government
0610KZ-E,Province of Shandong,Government,IS_PARENT_OF,0B3T29-E,Yancoal Australia Ltd.,Public_Company
0DFJ8Q-E,Gentlia Ltd.,Private Company,IS_PARENT_OF,0B3T6Q-E,PAVLIK Gold OJSC,Subsidiary
003P26-E,Province of Ontario,Government,IS_PARENT_OF,0B3T7P-E,M7 Real Estate Ltd.,Subsidiary
06H02Z-E,State of Andhra Pradesh,Government,IS_PARENT_OF,0B3V0Z-E,Andhra Pradesh Industrial Infrastructure Corp. Ltd.,Government
0BLY4T-E,Nakash Group of America,Private Company,IS_PARENT_OF,0B3XVY-E,Arkia Israeli Airline Ltd.,Subsidiary
05L7X1-E,Government of Romania,Government,IS_PARENT_OF,0B3XW3-E,S.N.G.N. Romgaz SA,Public_Company
07484H-E,First Capital SpA (Private Equity),Private Company,IS_PARENT_OF,0B40WP-E,First Capital SpA,Private_Eq_Fd_Alt_Invt
06RNJW-E,Redmile Group LLC,Private Company,IS_PARENT_OF,0B42CK-E,Redx Pharma Plc,Public_Company
077J4N-E,Orbis Partners Ltd.,Private Company,IS_PARENT_OF,0B45K5-E,Intrinsic Equity Ltd.,Subsidiary
0B6B0X-E,"HCA Healthcare, Inc.",Public Company,IS_PARENT_OF,0B4685-E,Sarah Cannon Research Institute LLC,Subsidiary
08J76F-E,Bluechip Infotech Pty Ltd.,Private Company,IS_PARENT_OF,0B48C7-E,Soft Solutions Ltd.,Subsidiary
05SGVX-E,State of Sabah,Government,IS_PARENT_OF,0B48DR-E,Sedco Precast Sdn. Bhd.,Subsidiary
0B1F0H-E,Natural Environment Research Council,Government,IS_PARENT_OF,0B4CFY-E,Centre for Ecology & Hydrology,Government
095BDM-E,Council of Scientific & Industrial Research,Government,IS_PARENT_OF,0B4FSL-E,Central Scientific Instruments Organisation,Government
06Y1K4-E,CJ CheilJedang Corp.,Public Company,IS_PARENT_OF,0B4JDY-E,Batavia Biosciences BV,Subsidiary
07PPCS-E,University of Wisconsin System,College/University,IS_PARENT_OF,0B4LKZ-E,University of Wisconsin-Extension,Non_Profit_Organization
06BPSC-E,Easylead Management Ltd.,Private Company,IS_PARENT_OF,0B4LZS-E,Mei Long Developments Ltd.,Subsidiary
05ZB7P-E,"China Mengniu Dairy Co., Ltd.",Public Company,IS_PARENT_OF,0B4NLN-E,Yashili International Holdings Ltd.,Public_Company
05HWJL-E,"Fubon Financial Holding Co., Ltd.",Public Company,IS_PARENT_OF,0B4NM8-E,"Fubon Life Insurance Co., Ltd.",Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B4NMF-E,"Southern Airlines Culture & Media Co., Ltd.",Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B4S5F-E,Southern Airlines Group Finance Co. Ltd.,Subsidiary
00D4KB-E,Ros Agro Plc,Public Company,IS_PARENT_OF,0B4S81-E,Group of Cos. Agro-Belogorie LLC,Subsidiary
06G4DL-E,Norvestor Equity AS,Private Company,IS_PARENT_OF,0B4W1Q-E,SYSCO AS,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B4WNQ-E,"China Merchants Shekou Industrial Zone Holdings Co., Ltd.",Public_Company
002Q21-E,Siemens AG,Public Company,IS_PARENT_OF,0B4XB7-E,UltraSoC Technologies Ltd.,Subsidiary
07KTW1-E,Pegatron Corp.,Public Company,IS_PARENT_OF,0B4XFW-E,"Lumens Digital Optics, Inc.",Subsidiary
05QLZJ-E,Province of Sichuan,Government,IS_PARENT_OF,0B4YX4-E,"Sichuan Railway Industry Investment Group Co., Ltd.",Subsidiary
005Z1D-E,International Finance Corp.,Government,IS_PARENT_OF,0B4YXJ-E,IFC Asset Management Co.,Subsidiary
002615-E,"The Goldman Sachs Group, Inc.",Public Company,IS_PARENT_OF,0B4ZKH-E,Robyg SA,Subsidiary
06N77S-E,"Shanghai Xinhua Media Co., Ltd.",Public Company,IS_PARENT_OF,0B51WC-E,Victory South Industrial Ltd.,Subsidiary
0N7J8K-E,ROXCEL Holding GmbH,Private Company,IS_PARENT_OF,0B52CN-E,Galileo Nanotech CJSC,Subsidiary
0NP43D-E,"FemTec Health, Inc.",Holding Company,IS_PARENT_OF,0B57GG-E,"Birchbox, Inc.",Subsidiary
0053JX-E,Government of Italy,Government,IS_PARENT_OF,0B57SS-E,Vard Holdings Ltd.,Subsidiary
0744X5-E,Province of Hunan,Government,IS_PARENT_OF,0B5DJS-E,"China South Publishing & Media Group Co., Ltd.",Public_Company
061TMQ-E,City of Hangzhou,Government,IS_PARENT_OF,0B5FGP-E,Hangzhou Hangyang Holding Co. Ltd.,Subsidiary
0MJTWL-E,Apex Group Ltd.,Holding Company,IS_PARENT_OF,0B5G2F-E,Apex Fund Services Ltd.,Subsidiary
07RRQ3-E,Tencent Holdings Ltd.,Public Company,IS_PARENT_OF,0B5HPY-E,Bitauto Holdings Ltd.,Subsidiary
0B9PS9-E,PT Sunter Agung,Private Company,IS_PARENT_OF,0B5JB8-E,PT Agung Podomoro Land Tbk,Public_Company
05JBF3-E,Jensen-Group NV,Public Company,IS_PARENT_OF,0B5JP6-E,Jensen Laundry Systems Australia Pty Ltd.,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B5LFJ-E,"China Taiping Insurance (HK) Co., Ltd.",Subsidiary
0L8PDF-E,Gordon Ramsay Restaurants Ltd.,Holding Company,IS_PARENT_OF,0B5LYG-E,Gordon Ramsay Holdings Ltd.,Subsidiary
05JYST-E,Huabao International Holdings Ltd.,Public Company,IS_PARENT_OF,0B5M0B-E,"Huabao Flavours & Fragrances Co., Ltd.",Public_Company
05LT05-E,Government of China,Government,IS_PARENT_OF,0B5MDY-E,Nanjing Electronics Information Industrial Corp.,Subsidiary
0C983H-E,Immunicum AB,Public Company,IS_PARENT_OF,0B5NFR-E,DCPrime BV,Subsidiary
000J81-E,"Equifax, Inc.",Public Company,IS_PARENT_OF,0B5NG1-E,"Kount, Inc.",Subsidiary
081965-E,The Moredun Foundation,Foundation/Endowment,IS_PARENT_OF,0B5Q3X-E,Moredun Scientific Ltd.,Subsidiary
06HNLB-E,PT Sigmantara Alfindo,Private Company,IS_PARENT_OF,0B5SF1-E,PT Midi Utama Indonesia Tbk,Public_Company
0872DD-E,Government of Myanmar,Government,IS_PARENT_OF,0B5TZH-E,Myanmar Oil & Gas Enterprise,Government
060G1Y-E,Midea Group Co. Ltd.,Public Company,IS_PARENT_OF,0B5Z34-E,Guangdong Meizhi Compressor Ltd.,Subsidiary
05HY6J-E,Sofibol SCA,Private Company,IS_PARENT_OF,0B603S-E,Tin Can Island Container Terminal Ltd.,Subsidiary
05JWR4-E,Region of Wallonia (Belgium),Government,IS_PARENT_OF,0B6102-E,FNH UK Holdings Ltd.,Subsidiary
00208X-E,NVIDIA Corp.,Public Company,IS_PARENT_OF,0B626Y-E,"Bright Computing, Inc.",Subsidiary
05QNX7-E,City of Qingdao (China),Government,IS_PARENT_OF,0B62JQ-E,"Qingdao Redstar Chemical Group Co., Ltd.",Subsidiary
05JKK2-E,Government of Norway,Government,IS_PARENT_OF,0B63Z3-E,Norwegian University of Life Sciences,College_University
05HXHT-E,"Santen Pharmaceutical Co., Ltd.",Public Company,IS_PARENT_OF,0B646V-E,"Santen Pharmaceutical (China) Co., Ltd.",Subsidiary
002TG2-E,KDDI Corp.,Public Company,IS_PARENT_OF,0B64LQ-E,au Jibun Bank Corp.,Subsidiary
00G8N5-E,Compagnie Lombard Odier SCmA,Private Company,IS_PARENT_OF,0B65FP-E,Lombard Odier Asset Management (Europe) Ltd.,Subsidiary
06Q3JF-E,ICICI Lombard General Insurance Co. Ltd.,Public Company,IS_PARENT_OF,0B66SY-E,Bharti AXA General Insurance Co. Ltd.,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B68FH-E,"Changchun E&T State-owned Holding Group Co., Ltd.",Subsidiary
0628LG-E,Braemar Energy Ventures,Private Company,IS_PARENT_OF,0B69GB-E,Braemar Energy Ventures III LP,Venture_Capital_Fund
079GK8-E,Queiroz Galvao SA,Private Company,IS_PARENT_OF,0B6B8D-E,Enauta Participações SA,Public_Company
06JZ5M-E,City of Ho Chi Minh,Government,IS_PARENT_OF,0B6B97-E,Ho Chi Minh City Finance & Investment State Owned Co.,Subsidiary
0765YF-E,Fraunhofer-Gesellschaft eV,Non-Profit Organization,IS_PARENT_OF,0B6C04-E,Fraunhofer-Institut für Solare Energiesysteme ISE,Subsidiary
0CQV9D-E,hofer AG,Private Company,IS_PARENT_OF,0B6C2C-E,hofer powertrain GmbH,Subsidiary
05HP6R-E,Government of Malaysia,Government,IS_PARENT_OF,0B6DPN-E,Edgenta Facilities Sdn. Bhd.,Subsidiary
05ZNMJ-E,Aker ASA,Public Company,IS_PARENT_OF,0B6FDS-E,Mainstream Renewable Power Ltd.,Subsidiary
05HLLS-E,Government of Russia,Government,IS_PARENT_OF,0B6J1Q-E,RusTransKom LLC,Subsidiary
08RTT4-E,Chr. Hansen Holding A/S,Public Company,IS_PARENT_OF,0B6LGF-E,UAS Laboratories LLC,Subsidiary
0CVQBL-E,Swedencare AB,Public Company,IS_PARENT_OF,0B6MJ9-E,The Garmon Corp.,Subsidiary
05JJ4W-E,Phoenix Asset Management Partners Ltd.,Holding Company,IS_PARENT_OF,0B6RN3-E,LCD Enterprises Ltd.,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,0B6RZN-E,Jiangsu Huadong Non-ferrous Shenbu Geological Exploration,Subsidiary
0C2SDW-E,"The Carlyle Group, Inc.",Public Company,IS_PARENT_OF,0B6SZB-E,Carlyle Aviation Group LLC,Subsidiary
093WRX-E,EPiServer Group AB,Holding Company,IS_PARENT_OF,0B6WFW-E,"Optimizely, Inc.",Subsidiary
